,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,7.034233297414303e-12,7.344707179068917e-12,7.461999644113057e-12,7.652505195062582e-12,2.9910728533550035,3.505201398731869,4.518313163819482,8.235318863488323e-12,7.594757483209617,9.061028537685038,10.309986263920212,10.816104098032373,11.61170385239709,10.555887835484725,12.244590126041794,11.756763237651146,3.5439343597889192,15.184073487228195
1,8.040659330026257e-12,8.371998066008744e-12,8.501414237270185e-12,9.856744937512556,10.257236059896513,8.975965226453922e-12,11.706309575441942,13.293033870791424,14.611303895302319,16.018063611593465,17.202735829790406,17.719036512919512,18.549353441227094,1.0551049060660377e-11,19.23748253674298,1.0995993843934462e-11,19.91642167691072,22.051880051020014
2,9.217736404273249e-12,9.631141431845794e-12,9.75694167822418e-12,17.137934331325898,17.523399353147834,18.006965360610263,18.894306262948472,20.388886539573072,21.630073647488224,22.975167515364404,24.157831815607743,24.621972313206083,25.487006485318137,25.692803365727357,26.23037574686945,1.351471865595309e-11,26.36977274175126,28.91968785225492
3,1.0674297889849688e-11,1.0670082622666162e-11,1.1411756635474641e-11,24.419125005081938,24.789562001244324,1.2202530196337075e-11,26.082309720410432,27.48474072936708,1.1196148844357012e-11,29.93228200041958,1.0261600897308458e-11,31.52490900582234,32.42465884511153,32.707971500792425,33.223268688441,33.5083081367218,34.52968624330874,35.78749537677605
4,1.2351898884785165e-11,1.274143832006544e-11,31.120776566245308,31.7003141101092,32.05572496827522,32.508729590663755,33.270305400401185,34.58059453300042,1.3126214596593226e-11,36.88939071113692,1.1877985391306483e-11,38.42784464848405,39.362311295932805,39.72321862472905,40.2161621721161,1.9988670309167325e-11,41.19112728757007,42.655302585520545
5,37.97706057142699,39.881295373826845,38.39122056466736,38.98150384485155,39.32188716012529,39.75961166212607,40.45830239125206,41.676448160882096,1.5675737282379495e-11,43.846465184437626,44.80409655844401,45.33078120641808,46.29996398829913,46.73828891549892,47.20905524678098,46.78967796223604,2.958198302340704e-11,49.52309462729764
6,1.7307873198667964e-11,45.12497244770534,45.66166459937043,46.26269294967308,46.58804923133315,47.01049363996578,47.64629959293132,48.77230190144887,50.11045332312857,50.803565059049944,1.6484789417951512e-11,52.233717733042795,53.23761637784949,53.75347108580249,52.11653691535067,54.54496642268176,54.752467461195685,56.39090200437546
7,50.54273739650552,52.42651293490429,52.932108668959835,53.54388249155063,53.854211779766494,54.261375680842264,54.834295818083795,55.868155700416736,57.024382545535495,57.76068549547015,58.5683252481337,59.136653680115884,60.17526890134873,60.768596619746916,56.50833836063153,61.23848385928729,62.0730974347564,63.139303424981925
8,57.82939550065024,60.03107972137931,60.202552699796186,60.825071939596306,61.120374394688504,61.51225767755654,62.02229324659345,62.96400963157874,64.1709738110845,64.71778374214188,65.4618305363326,66.0395896087517,67.11292125707818,67.78377921407397,68.14848871641924,68.2300201060831,69.22559169523457,69.73090072156488
9,6.1996936052282244e-12,3.8892718737391035e-11,67.47299672166298,68.10626110376398,68.38653633273064,68.7631396459802,69.21028943586884,70.05986364340544,70.9827554991549,71.67488155789937,72.33969987859405,72.94252590662127,74.05057688669906,74.79890713582046,75.13642595213385,74.67146185829303,76.12324498647624,76.75010160265593
10,3.0555015185473496e-12,74.19567969707207,74.74344078312392,75.38745052748646,75.65269862045444,76.01402165152993,76.4051276700993,77.15571729515021,77.87765020103939,78.63198004258173,79.16815326014134,2.2921857334241408e-12,80.98822693056498,1.97384721351128e-12,82.11768561569329,81.88236077606007,83.0208981520577,83.60829860044988
11,79.96568429866782,81.42321958650098,82.01388484672094,82.66863968769168,82.91886072485003,83.26490366321366,83.82155098602405,84.2515710911352,85.04893781220453,85.58907890700664,1.9046569713036986e-12,86.50986637344272,1.7814382878440312e-12,1.8363731637342427e-12,1.5843430594062795e-12,89.47129959811319,89.91855133466602,90.41906225040003
12,87.05413976503233,88.69455159710142,89.28432892922176,4.030810649559902e-12,90.18502307692005,90.51578567283374,90.77427777881115,1.884902979712757e-12,92.09814930659333,92.54617705505989,1.6227252176614886e-12,1.5951903413399588e-12,1.5307810149283293e-12,1.3908166756280997e-12,1.3493300729666749e-12,96.4297006837,96.8162044507349,1.3481924677761935e-11
13,94.37617060813956,95.96588300980092,96.55477292707124,3.3622670652315013e-12,97.45118516446749,97.76666767659923,3.673395600870861e-12,1.5927465844369765e-12,98.83672945945082,99.50327516250464,99.86098085501106,1.3878207463442418e-12,1.260455618026401e-12,1.247584411938748e-12,1.218724824861356e-12,103.38810143590891,103.71385778468587,1.0479844974087906e-11
14,101.69820073277947,103.23721509095719,103.82521695564522,2.6660610596891343e-12,104.71734954703994,105.01754970094473,3.065124876225249e-12,1.3543963469032738e-12,105.85551723845573,106.46037335712639,106.74309372132771,1.1975646571765235e-12,108.7371878640767,1.201178516570515e-12,1.1245177807996039e-12,110.3465053191175,110.611510892998,110.81243041136076
15,109.02023203093081,110.50904842587649,111.09566101169793,2.1338075515995266e-12,111.98351455053064,112.26843031361273,1.2179880554246489e-12,1.1786940602831255e-12,112.87429976856713,113.41747183720423,113.62520669729034,1.0331071361092258e-12,1.013323989083102e-12,1.078636982099049e-12,1.0338163120585126e-12,117.30490685791082,117.5091637151223,116.97520619271012
16,116.34226390813653,117.77964579571385,1.3658350696885759e-12,1.1551260904065536e-12,119.24967197879526,119.5193136986629,3.367736697411008e-12,1.049748748914683e-12,119.891917734064,9.836201537598492e-13,120.50731993673479,9.279667443704429e-13,9.393673262293571e-13,9.498823096235767e-13,9.206647190929073e-13,124.26330709642767,124.18184683135848,5.761028135747703e-12
17,123.66427913265376,125.05117159704929,125.63654905770808,1.2977549009897784e-12,126.5158385525012,126.77019574281947,9.534241582283098e-13,9.144733191193995e-13,126.89429561249415,9.197863717944701e-13,127.3894334288557,7.825404164595669e-13,9.013866702164657e-13,8.436571818523007e-13,8.323088754380733e-13,131.266101436167,5.648270034249284e-12,4.118429281201773e-12
